"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N356NW","1374",13796,1379603,32457,"OAK","Oakland, CA","CA","06","California",91,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1635","1628",-7.00,0.00,0.00,-1,"1600-1659",10.00,"1638","1858",5.00,"1918","1903",-15.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,103.00,95.00,80.00,1.00,588.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N356NW","1374",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,13796,1379603,32457,"OAK","Oakland, CA","CA","06","California",91,"1505","1502",-3.00,0.00,0.00,-1,"1500-1559",21.00,"1523","1546",4.00,"1555","1550",-5.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,110.00,108.00,83.00,1.00,588.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N910AT","1375",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11973,1197302,31973,"GPT","Gulfport/Biloxi, MS","MS","28","Mississippi",53,"0935","0932",-3.00,0.00,0.00,-1,"0900-0959",18.00,"0950","0942",4.00,"0957","0946",-11.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,82.00,74.00,52.00,1.00,352.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N910AT","1375",11973,1197302,31973,"GPT","Gulfport/Biloxi, MS","MS","28","Mississippi",53,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1032","1024",-8.00,0.00,0.00,-1,"1000-1059",10.00,"1034","1228",7.00,"1249","1235",-14.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,77.00,71.00,54.00,1.00,352.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N922DL","1376",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,"2104","2059",-5.00,0.00,0.00,-1,"2100-2159",33.00,"2132","2231",3.00,"2230","2234",4.00,4.00,0.00,0,"2200-2259",0.00,"",0.00,146.00,155.00,119.00,1.00,821.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N903DA","1377",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,13930,1393003,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1505","1525",20.00,20.00,1.00,1,"1500-1559",9.00,"1534","1625",12.00,"1633","1637",4.00,4.00,0.00,0,"1600-1659",0.00,"",0.00,88.00,72.00,51.00,1.00,334.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N949DL","1378",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1542","1542",0.00,0.00,0.00,0,"1500-1559",25.00,"1607","1712",3.00,"1721","1715",-6.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,99.00,93.00,65.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N949DL","1378",13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1801","1758",-3.00,0.00,0.00,-1,"1800-1859",7.00,"1805","1925",10.00,"1954","1935",-19.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,113.00,97.00,80.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N908DL","1379",10599,1059904,30599,"BHM","Birmingham, AL","AL","01","Alabama",51,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0645","0721",36.00,36.00,1.00,2,"0600-0659",11.00,"0732","0902",13.00,"0855","0915",20.00,20.00,1.00,1,"0800-0859",0.00,"",0.00,70.00,54.00,30.00,1.00,134.00,1,20.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N906DE","1380",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,"1025","1017",-8.00,0.00,0.00,-1,"1000-1059",27.00,"1044","1011",5.00,"1023","1016",-7.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,58.00,59.00,27.00,1.00,151.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N906DE","1380",12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1108","1102",-6.00,0.00,0.00,-1,"1100-1159",11.00,"1113","1247",5.00,"1305","1252",-13.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,57.00,50.00,34.00,1.00,151.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N998AT","1381",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,"1730","1730",0.00,0.00,0.00,0,"1700-1759",16.00,"1746","1715",6.00,"1724","1721",-3.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,54.00,51.00,29.00,1.00,151.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N998AT","1381",12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1759","1752",-7.00,0.00,0.00,-1,"1700-1759",23.00,"1815","1947",15.00,"2014","2002",-12.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,75.00,70.00,32.00,1.00,151.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N920DE","1382",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,13485,1348502,33485,"MSN","Madison, WI","WI","55","Wisconsin",45,"1527","1534",7.00,7.00,0.00,0,"1500-1559",23.00,"1557","1543",4.00,"1540","1547",7.00,7.00,0.00,0,"1500-1559",0.00,"",0.00,73.00,73.00,46.00,1.00,311.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N376NW","1383",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,"0725","0734",9.00,9.00,0.00,0,"0700-0759",16.00,"0750","0858",5.00,"0902","0903",1.00,1.00,0.00,0,"0900-0959",0.00,"",0.00,97.00,89.00,68.00,1.00,526.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N916DL","1384",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1916","1912",-4.00,0.00,0.00,-1,"1900-1959",20.00,"1932","2041",6.00,"2056","2047",-9.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,100.00,95.00,69.00,1.00,516.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N960AT","1385",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,"1936","1937",1.00,1.00,0.00,0,"1900-1959",45.00,"2022","2145",5.00,"2114","2150",36.00,36.00,1.00,2,"2100-2159",0.00,"",0.00,98.00,133.00,83.00,1.00,488.00,2,0.00,0.00,36.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N3760C","1386",14843,1484304,34819,"SJU","San Juan, PR","PR","72","Puerto Rico",3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1144","1138",-6.00,0.00,0.00,-1,"1100-1159",11.00,"1149","1501",14.00,"1531","1515",-16.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,227.00,217.00,192.00,1.00,1547.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N384DA","1387",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14843,1484304,34819,"SJU","San Juan, PR","PR","72","Puerto Rico",3,"1207","1205",-2.00,0.00,0.00,-1,"1200-1259",12.00,"1217","1527",4.00,"1540","1531",-9.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,213.00,206.00,190.00,1.00,1547.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N556NW","1389",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1405","1418",13.00,13.00,0.00,0,"1400-1459",14.00,"1432","2058",5.00,"2100","2103",3.00,3.00,0.00,0,"2100-2159",0.00,"",0.00,235.00,225.00,206.00,1.00,1749.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N998AT","1390",15323,1532302,35323,"TRI","Bristol/Johnson City/Kingsport, TN","TN","47","Tennessee",54,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0625","0619",-6.00,0.00,0.00,-1,"0600-0659",11.00,"0630","0710",4.00,"0734","0714",-20.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,69.00,55.00,40.00,1.00,227.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N922DL","1391",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12191,1219102,31453,"HOU","Houston, TX","TX","48","Texas",74,"1050","1045",-5.00,0.00,0.00,-1,"1000-1059",22.00,"1107","1144",4.00,"1157","1148",-9.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,127.00,123.00,97.00,1.00,696.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N922DL","1391",12191,1219102,31453,"HOU","Houston, TX","TX","48","Texas",74,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1240","1237",-3.00,0.00,0.00,-1,"1200-1259",10.00,"1247","1520",16.00,"1542","1536",-6.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,122.00,119.00,93.00,1.00,696.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N954AT","1394",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10980,1098002,30980,"CHA","Chattanooga, TN","TN","47","Tennessee",54,"2050","2046",-4.00,0.00,0.00,-1,"2000-2059",20.00,"2106","2131",3.00,"2144","2134",-10.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,54.00,48.00,25.00,1.00,106.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N920DL","1395",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12323,1232303,32323,"ILM","Wilmington, NC","NC","37","North Carolina",36,"1858","1853",-5.00,0.00,0.00,-1,"1800-1859",14.00,"1907","2002",10.00,"2022","2012",-10.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,84.00,79.00,55.00,1.00,377.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N916DL","1397",12323,1232303,32323,"ILM","Wilmington, NC","NC","37","North Carolina",36,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0730","0727",-3.00,0.00,0.00,-1,"0700-0759",11.00,"0738","0839",11.00,"0855","0850",-5.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,85.00,83.00,61.00,1.00,377.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N357NB","1399",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,"1650","1649",-1.00,0.00,0.00,-1,"1600-1659",15.00,"1704","1707",3.00,"1715","1710",-5.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,85.00,81.00,63.00,1.00,422.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N821DN","1400",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,"1230","1230",0.00,0.00,0.00,0,"1200-1259",11.00,"1241","1436",8.00,"1504","1444",-20.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,154.00,134.00,115.00,1.00,946.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N140LL","1401",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0945","1217",152.00,152.00,1.00,10,"0900-0959",32.00,"1249","1400",4.00,"1140","1404",144.00,144.00,1.00,9,"1100-1159",0.00,"",0.00,295.00,287.00,251.00,1.00,1947.00,8,144.00,0.00,0.00,0.00,0.00,"0953",50.00,50.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N137DL","1402",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1105","1100",-5.00,0.00,0.00,-1,"1100-1159",19.00,"1119","1210",11.00,"1224","1221",-3.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,259.00,261.00,231.00,1.00,1747.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N895AT","1403",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15323,1532302,35323,"TRI","Bristol/Johnson City/Kingsport, TN","TN","47","Tennessee",54,"1515","1516",1.00,1.00,0.00,0,"1500-1559",23.00,"1539","1615",4.00,"1627","1619",-8.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,72.00,63.00,36.00,1.00,227.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N895AT","1403",15323,1532302,35323,"TRI","Bristol/Johnson City/Kingsport, TN","TN","47","Tennessee",54,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1705","1701",-4.00,0.00,0.00,-1,"1700-1759",22.00,"1723","1804",6.00,"1814","1810",-4.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,69.00,69.00,41.00,1.00,227.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N6707A","1404",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"0710","0709",-1.00,0.00,0.00,-1,"0700-0759",16.00,"0725","0946",10.00,"1004","0956",-8.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,114.00,107.00,81.00,1.00,590.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N6712B","1405",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"1957","1955",-2.00,0.00,0.00,-1,"1900-1959",13.00,"2008","2206",6.00,"2228","2212",-16.00,0.00,0.00,-2,"2200-2259",0.00,"",0.00,151.00,137.00,118.00,1.00,957.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N136DL","1406",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"2305","2258",-7.00,0.00,0.00,-1,"2300-2359",33.00,"2331","0611",7.00,"0632","0618",-14.00,0.00,0.00,-1,"0600-0659",0.00,"",0.00,267.00,260.00,220.00,1.00,1979.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N309US","1407",10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0620","0618",-2.00,0.00,0.00,-1,"0600-0659",11.00,"0629","0906",4.00,"0912","0910",-2.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,112.00,112.00,97.00,1.00,748.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N395DN","1408",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,"1004","1001",-3.00,0.00,0.00,-1,"1000-1059",18.00,"1019","1512",3.00,"1525","1515",-10.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,201.00,194.00,173.00,1.00,1450.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N957DN","1409",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,10821,1082103,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,"0920","0915",-5.00,0.00,0.00,-1,"0900-0959",11.00,"0926","1226",10.00,"1249","1236",-13.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,149.00,141.00,120.00,1.00,936.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N921AT","1410",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10408,1040802,30408,"ATW","Appleton, WI","WI","55","Wisconsin",45,"1920","1916",-4.00,0.00,0.00,-1,"1900-1959",29.00,"1945","2028",4.00,"2033","2032",-1.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,133.00,136.00,103.00,1.00,765.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N672DL","1411",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"1745","1743",-2.00,0.00,0.00,-1,"1700-1759",16.00,"1759","1900",4.00,"1921","1904",-17.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,216.00,201.00,181.00,1.00,1426.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N984DL","1412",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,"1105","1209",64.00,64.00,1.00,4,"1100-1159",17.00,"1226","1201",7.00,"1114","1208",54.00,54.00,1.00,3,"1100-1159",0.00,"",0.00,69.00,59.00,35.00,1.00,214.00,1,46.00,0.00,0.00,0.00,8.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N984DL","1412",10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1200","1243",43.00,43.00,1.00,2,"1200-1259",17.00,"1300","1442",7.00,"1415","1449",34.00,34.00,1.00,2,"1400-1459",0.00,"",0.00,75.00,66.00,42.00,1.00,214.00,1,0.00,0.00,0.00,0.00,34.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N3750D","1413",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1613","1617",4.00,4.00,0.00,0,"1600-1659",14.00,"1631","2050",4.00,"2058","2054",-4.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,165.00,157.00,139.00,1.00,1123.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N689DL","1414",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0856","0856",0.00,0.00,0.00,0,"0800-0859",12.00,"0908","0933",10.00,"0955","0943",-12.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,119.00,107.00,85.00,1.00,590.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N927AT","1415",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11481,1148102,31481,"ECP","Panama City, FL","FL","12","Florida",33,"1519","1527",8.00,8.00,0.00,0,"1500-1559",24.00,"1551","1533",4.00,"1530","1537",7.00,7.00,0.00,0,"1500-1559",0.00,"",0.00,71.00,70.00,42.00,1.00,240.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"DL",19790,"DL","N927AT","1415",11481,1148102,31481,"ECP","Panama City, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1606","1609",3.00,3.00,0.00,0,"1600-1659",10.00,"1619","1804",13.00,"1820","1817",-3.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,74.00,68.00,45.00,1.00,240.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
